data,dia_da_semana,horario,quem_fez_o_pedido,id_pedido,id_aluno,tipo_pedido,opcao_salada,opcao_doce,opcao_fruta
2024-11-23,Saturday,14:00:00,Aluno 1608,14121,1164,tipo1,Não,Sim,Não
2024-11-23,Saturday,19:30:00,Aluno 1780,11022,1792,tipo1,Sim,Não,Sim
2024-11-23,Saturday,19:30:00,Aluno 1490,18762,1875,tipo1,Não,Sim,Não
2024-11-23,Saturday,20:30:00,Aluno 1299,11158,1077,tipo4,Não,Não,Sim
2024-11-23,Saturday,11:00:00,Aluno 1688,15824,1729,tipo2,Não,Não,Sim
2024-11-23,Saturday,18:30:00,Aluno 1867,19015,1223,tipo4,Não,Não,Sim
2024-11-23,Saturday,19:30:00,Aluno 1829,14389,1617,tipo4,Não,Não,Sim
2024-11-23,Saturday,14:30:00,Aluno 1236,11715,1433,tipo2,Não,Sim,Não
2024-11-23,Saturday,18:30:00,Aluno 1083,15684,1577,tipo1,Sim,Não,Sim
2024-11-23,Saturday,20:00:00,Aluno 1652,10976,1459,tipo1,Sim,Não,Sim
2024-11-23,Saturday,19:30:00,Aluno 1515,16354,1884,tipo1,Não,Não,Sim
2024-11-23,Saturday,17:00:00,Aluno 1526,14435,1588,tipo3,Não,Sim,Não
2024-11-23,Saturday,11:30:00,Aluno 1109,19807,1693,tipo1,Não,Não,Sim
2024-11-23,Saturday,17:00:00,Aluno 1894,10851,1625,tipo1,Não,Não,Sim
2024-11-23,Saturday,11:30:00,Aluno 1155,16305,1812,tipo4,Sim,Não,Sim
2024-11-23,Saturday,14:00:00,Aluno 1397,19438,1659,tipo2,Sim,Sim,Não
2024-11-23,Saturday,19:00:00,Aluno 1301,15297,1686,tipo2,Sim,Sim,Não
2024-11-23,Saturday,10:00:00,Aluno 1284,12968,1121,tipo2,Sim,Não,Sim
2024-11-23,Saturday,12:00:00,Aluno 1134,10422,1315,tipo2,Sim,Não,Sim
2024-11-23,Saturday,17:30:00,Aluno 1534,10388,1097,tipo1,Sim,Sim,Não
2024-11-23,Saturday,17:30:00,Aluno 1939,10097,1603,tipo4,Não,Sim,Não
2024-11-23,Saturday,17:30:00,Aluno 1435,12777,1178,tipo4,Sim,Não,Sim
2024-11-23,Saturday,12:00:00,Aluno 1992,18179,1542,tipo2,Sim,Sim,Não
2024-11-23,Saturday,13:30:00,Aluno 1684,11675,1816,tipo4,Sim,Não,Sim
2024-11-23,Saturday,13:30:00,Aluno 1321,11453,1960,tipo3,Sim,Não,Sim
2024-11-23,Saturday,20:00:00,Aluno 1864,19894,1636,tipo1,Sim,Sim,Não
2024-11-23,Saturday,14:00:00,Aluno 1432,19984,1855,tipo1,Não,Sim,Não
2024-11-23,Saturday,20:30:00,Aluno 1293,10627,1955,tipo3,Não,Sim,Não
2024-11-23,Saturday,17:30:00,Aluno 1429,13955,1897,tipo3,Sim,Sim,Não
2024-11-23,Saturday,12:00:00,Aluno 1237,18334,1057,tipo1,Sim,Não,Sim
2024-11-23,Saturday,12:00:00,Aluno 1107,18329,1938,tipo2,Sim,Sim,Não
2024-11-23,Saturday,14:30:00,Aluno 1075,18956,1686,tipo3,Sim,Não,Sim
2024-11-23,Saturday,13:00:00,Aluno 1614,18028,1967,tipo3,Sim,Sim,Não
2024-11-23,Saturday,12:00:00,Aluno 1629,16934,1690,tipo4,Não,Não,Sim
2024-11-23,Saturday,19:30:00,Aluno 1266,17435,1255,tipo4,Não,Sim,Não
2024-11-23,Saturday,12:30:00,Aluno 1277,19327,1271,tipo2,Não,Sim,Não
2024-11-23,Saturday,13:00:00,Aluno 1017,10158,1478,tipo3,Sim,Não,Sim
2024-11-23,Saturday,17:00:00,Aluno 1880,13842,1251,tipo1,Sim,Não,Sim
2024-11-23,Saturday,13:30:00,Aluno 1956,13265,1423,tipo1,Não,Sim,Não
2024-11-23,Saturday,17:30:00,Aluno 1061,10533,1488,tipo4,Não,Sim,Não
2024-11-23,Saturday,17:30:00,Aluno 1551,12490,1372,tipo4,Não,Sim,Não
2024-11-23,Saturday,18:00:00,Aluno 1317,10768,1744,tipo4,Não,Sim,Não
2024-11-23,Saturday,12:30:00,Aluno 1192,17839,1106,tipo2,Não,Não,Sim
2024-11-23,Saturday,19:00:00,Aluno 1153,18481,1579,tipo1,Sim,Não,Sim
2024-11-23,Saturday,17:30:00,Aluno 1221,15839,1638,tipo4,Não,Sim,Não
2024-11-23,Saturday,10:30:00,Aluno 1626,11021,1060,tipo2,Sim,Não,Sim
2024-11-23,Saturday,19:00:00,Aluno 1568,17295,1994,tipo2,Sim,Sim,Não
2024-11-23,Saturday,10:30:00,Aluno 1738,15133,1575,tipo1,Sim,Não,Sim
2024-11-23,Saturday,20:00:00,Aluno 1764,17569,1718,tipo1,Não,Sim,Não
2024-11-23,Saturday,20:30:00,Aluno 1437,11265,1373,tipo2,Sim,Sim,Não
2024-11-23,Saturday,11:30:00,Aluno 1396,10670,1127,tipo2,Sim,Sim,Não
2024-11-23,Saturday,17:00:00,Aluno 1347,10077,1091,tipo1,Sim,Sim,Não
2024-11-23,Saturday,10:30:00,Aluno 1673,10945,1169,tipo2,Não,Não,Sim
2024-11-23,Saturday,20:00:00,Aluno 1444,15140,1511,tipo1,Sim,Não,Sim
2024-11-23,Saturday,13:00:00,Aluno 1544,12642,1394,tipo3,Não,Sim,Não
2024-11-23,Saturday,14:00:00,Aluno 1800,13746,1800,tipo2,Não,Não,Sim
2024-11-23,Saturday,19:30:00,Aluno 1333,10951,1858,tipo3,Sim,Não,Sim
2024-11-23,Saturday,19:30:00,Aluno 1759,14419,1005,tipo4,Sim,Sim,Não
2024-11-23,Saturday,13:30:00,Aluno 1397,12069,1591,tipo1,Sim,Não,Sim
2024-11-23,Saturday,11:00:00,Aluno 1844,10604,1829,tipo3,Não,Sim,Não
2024-11-23,Saturday,11:30:00,Aluno 1326,12220,1052,tipo2,Sim,Não,Sim
2024-11-23,Saturday,11:00:00,Aluno 1470,10491,1094,tipo3,Não,Sim,Não
2024-11-23,Saturday,19:30:00,Aluno 1356,11676,1575,tipo4,Sim,Não,Sim
2024-11-23,Saturday,18:00:00,Aluno 1344,11019,1427,tipo2,Não,Não,Sim
2024-11-23,Saturday,11:00:00,Aluno 1803,11758,1501,tipo3,Não,Sim,Não
2024-11-23,Saturday,18:00:00,Aluno 1837,18322,1621,tipo2,Sim,Não,Sim
2024-11-23,Saturday,11:30:00,Aluno 1962,17400,1075,tipo2,Sim,Não,Sim
2024-11-24,Sunday,11:30:00,Aluno 1933,11171,1441,tipo3,Não,Não,Sim
2024-11-24,Sunday,17:30:00,Aluno 1006,11274,1151,tipo1,Sim,Não,Sim
2024-11-24,Sunday,10:30:00,Aluno 1660,16936,1437,tipo4,Não,Sim,Não
2024-11-24,Sunday,13:00:00,Aluno 1656,17251,1861,tipo4,Sim,Sim,Não
2024-11-24,Sunday,17:30:00,Aluno 1008,14586,1221,tipo4,Não,Sim,Não
2024-11-24,Sunday,10:30:00,Aluno 1344,13411,1511,tipo2,Sim,Sim,Não
2024-11-24,Sunday,17:00:00,Aluno 1629,15372,1399,tipo4,Sim,Sim,Não
2024-11-24,Sunday,18:30:00,Aluno 1247,18872,1215,tipo1,Sim,Sim,Não
2024-11-24,Sunday,10:00:00,Aluno 1711,12162,1832,tipo4,Sim,Sim,Não
2024-11-24,Sunday,12:00:00,Aluno 1698,10507,1418,tipo2,Sim,Não,Sim
2024-11-24,Sunday,20:30:00,Aluno 1296,14361,1210,tipo1,Não,Não,Sim
2024-11-24,Sunday,17:00:00,Aluno 1443,16764,1776,tipo2,Sim,Sim,Não
2024-11-24,Sunday,18:30:00,Aluno 1871,16215,1882,tipo4,Sim,Sim,Não
2024-11-24,Sunday,12:30:00,Aluno 1845,18966,1720,tipo4,Não,Sim,Não
2024-11-24,Sunday,17:30:00,Aluno 1895,18903,1860,tipo3,Não,Não,Sim
2024-11-24,Sunday,19:00:00,Aluno 1327,14764,1201,tipo4,Sim,Sim,Não
2024-11-24,Sunday,17:30:00,Aluno 1264,14964,1367,tipo3,Não,Sim,Não
2024-11-24,Sunday,18:30:00,Aluno 1015,14512,1214,tipo2,Sim,Sim,Não
2024-11-24,Sunday,17:00:00,Aluno 1376,19465,1659,tipo4,Sim,Sim,Não
2024-11-24,Sunday,18:00:00,Aluno 1942,14833,1154,tipo2,Sim,Sim,Não
2024-11-24,Sunday,19:00:00,Aluno 1125,16964,1930,tipo1,Sim,Sim,Não
2024-11-24,Sunday,19:30:00,Aluno 1606,16264,1919,tipo4,Não,Sim,Não
2024-11-24,Sunday,17:00:00,Aluno 1429,15407,1448,tipo3,Sim,Não,Sim
2024-11-24,Sunday,18:00:00,Aluno 1180,18485,1210,tipo2,Não,Não,Sim
2024-11-24,Sunday,17:30:00,Aluno 1460,14388,1348,tipo2,Sim,Não,Sim
2024-11-24,Sunday,17:00:00,Aluno 1536,12471,1935,tipo4,Sim,Não,Sim
2024-11-24,Sunday,19:00:00,Aluno 1606,11587,1226,tipo4,Sim,Sim,Não
2024-11-24,Sunday,12:30:00,Aluno 1582,12885,1447,tipo2,Não,Não,Sim
2024-11-24,Sunday,18:30:00,Aluno 1984,18546,1683,tipo1,Não,Não,Sim
2024-11-24,Sunday,11:00:00,Aluno 1793,16118,1554,tipo4,Não,Sim,Não
2024-11-24,Sunday,17:00:00,Aluno 1836,10763,1043,tipo1,Não,Sim,Não
2024-11-24,Sunday,14:00:00,Aluno 1120,10506,1344,tipo2,Sim,Não,Sim
2024-11-24,Sunday,11:00:00,Aluno 1089,18649,1885,tipo2,Sim,Sim,Não
2024-11-24,Sunday,17:30:00,Aluno 1247,19845,1072,tipo2,Sim,Sim,Não
2024-11-24,Sunday,10:30:00,Aluno 1129,17011,1229,tipo4,Não,Não,Sim
2024-11-24,Sunday,11:00:00,Aluno 1496,18864,1359,tipo1,Não,Não,Sim
2024-11-24,Sunday,10:30:00,Aluno 1552,12664,1136,tipo2,Sim,Sim,Não
2024-11-24,Sunday,17:00:00,Aluno 1408,11899,1710,tipo2,Não,Sim,Não
2024-11-24,Sunday,18:00:00,Aluno 1558,12000,1641,tipo2,Sim,Não,Sim
2024-11-24,Sunday,17:00:00,Aluno 1014,14583,1158,tipo4,Sim,Não,Sim
2024-11-24,Sunday,18:30:00,Aluno 1220,12030,1539,tipo3,Não,Sim,Não
2024-11-24,Sunday,18:00:00,Aluno 1682,11659,1393,tipo3,Não,Sim,Não
2024-11-24,Sunday,10:30:00,Aluno 1121,15410,1807,tipo2,Não,Não,Sim
2024-11-24,Sunday,19:30:00,Aluno 1321,16505,1071,tipo2,Sim,Não,Sim
2024-11-24,Sunday,10:30:00,Aluno 1765,12567,1093,tipo3,Sim,Não,Sim
2024-11-24,Sunday,17:00:00,Aluno 1166,15275,1543,tipo4,Não,Não,Sim
2024-11-24,Sunday,17:00:00,Aluno 1981,18115,1021,tipo4,Não,Sim,Não
2024-11-24,Sunday,13:00:00,Aluno 1196,11664,1007,tipo2,Sim,Não,Sim
2024-11-24,Sunday,14:30:00,Aluno 1161,12526,1650,tipo2,Não,Sim,Não
2024-11-24,Sunday,14:30:00,Aluno 1795,17802,1807,tipo1,Não,Sim,Não
2024-11-24,Sunday,19:30:00,Aluno 1285,16552,1930,tipo4,Sim,Sim,Não
2024-11-24,Sunday,12:00:00,Aluno 1528,14616,1123,tipo1,Não,Não,Sim
2024-11-24,Sunday,13:30:00,Aluno 1148,15334,1294,tipo4,Não,Não,Sim
2024-11-24,Sunday,17:00:00,Aluno 1360,14029,1613,tipo4,Sim,Sim,Não
2024-11-24,Sunday,18:00:00,Aluno 1879,16726,1577,tipo4,Não,Sim,Não
2024-11-24,Sunday,18:00:00,Aluno 1633,11738,1822,tipo3,Sim,Não,Sim
2024-11-24,Sunday,18:30:00,Aluno 1644,15548,1914,tipo2,Não,Sim,Não
2024-11-24,Sunday,17:00:00,Aluno 1075,14010,1394,tipo3,Não,Sim,Não
2024-11-24,Sunday,10:30:00,Aluno 1304,13917,1465,tipo2,Não,Sim,Não
2024-11-24,Sunday,17:00:00,Aluno 1463,16855,1517,tipo2,Não,Não,Sim
2024-11-24,Sunday,18:00:00,Aluno 1516,11095,1686,tipo1,Não,Não,Sim
2024-11-24,Sunday,17:00:00,Aluno 1585,15752,1064,tipo3,Sim,Sim,Não
2024-11-24,Sunday,10:30:00,Aluno 1922,14995,1271,tipo4,Não,Não,Sim
2024-11-24,Sunday,11:00:00,Aluno 1626,11638,1763,tipo4,Não,Não,Sim
2024-11-24,Sunday,13:30:00,Aluno 1465,17581,1135,tipo3,Não,Não,Sim
2024-11-24,Sunday,12:30:00,Aluno 1078,19361,1283,tipo3,Não,Não,Sim
2024-11-24,Sunday,17:30:00,Aluno 1610,19622,1420,tipo4,Sim,Não,Sim
2024-11-24,Sunday,20:30:00,Aluno 1204,15884,1389,tipo4,Sim,Não,Sim
2024-11-24,Sunday,12:00:00,Aluno 1645,15224,1155,tipo4,Sim,Sim,Não
2024-11-24,Sunday,18:00:00,Aluno 1079,10853,1009,tipo3,Sim,Sim,Não
2024-11-24,Sunday,20:00:00,Aluno 1482,14378,1827,tipo2,Sim,Sim,Não
2024-11-24,Sunday,18:00:00,Aluno 1398,19903,1624,tipo3,Sim,Não,Sim
2024-11-24,Sunday,12:30:00,Aluno 1558,15484,1545,tipo3,Sim,Não,Sim
2024-11-24,Sunday,19:00:00,Aluno 1079,16480,1608,tipo2,Sim,Não,Sim
2024-11-24,Sunday,12:30:00,Aluno 1115,16257,1913,tipo1,Não,Sim,Não
2024-11-24,Sunday,10:30:00,Aluno 1161,19056,1011,tipo4,Não,Não,Sim
2024-11-24,Sunday,14:30:00,Aluno 1997,11263,1624,tipo3,Sim,Não,Sim
2024-11-24,Sunday,17:30:00,Aluno 1305,11522,1599,tipo3,Sim,Não,Sim
2024-11-24,Sunday,13:30:00,Aluno 1842,16233,1953,tipo1,Não,Sim,Não
2024-11-24,Sunday,17:30:00,Aluno 1602,11666,1178,tipo3,Sim,Não,Sim
2024-11-24,Sunday,12:30:00,Aluno 1957,15565,1112,tipo4,Não,Não,Sim
2024-11-24,Sunday,14:00:00,Aluno 1903,15321,1141,tipo3,Não,Não,Sim
2024-11-24,Sunday,19:30:00,Aluno 1835,18299,1899,tipo2,Sim,Sim,Não
2024-11-24,Sunday,13:30:00,Aluno 1485,12752,1749,tipo4,Sim,Não,Sim
2024-11-24,Sunday,13:30:00,Aluno 1786,19907,1192,tipo2,Não,Não,Sim
2024-11-24,Sunday,20:00:00,Aluno 1167,15670,1125,tipo2,Não,Sim,Não
2024-11-24,Sunday,17:00:00,Aluno 1734,17885,1661,tipo4,Sim,Sim,Não
2024-11-24,Sunday,17:30:00,Aluno 1651,11725,1363,tipo2,Não,Não,Sim
2024-11-24,Sunday,20:30:00,Aluno 1011,10273,1821,tipo3,Não,Sim,Não
2024-11-24,Sunday,12:00:00,Aluno 1202,19684,1562,tipo2,Não,Sim,Não
2024-11-24,Sunday,19:30:00,Aluno 1880,14716,1125,tipo2,Não,Sim,Não
2024-11-24,Sunday,13:00:00,Aluno 1793,18279,1361,tipo1,Não,Não,Sim
2024-11-24,Sunday,19:00:00,Aluno 1620,16720,1668,tipo3,Não,Sim,Não
2024-11-24,Sunday,12:00:00,Aluno 1384,17745,1375,tipo1,Sim,Não,Sim
2024-11-24,Sunday,10:30:00,Aluno 1013,11343,1490,tipo3,Sim,Não,Sim
2024-11-24,Sunday,12:00:00,Aluno 1690,10293,1114,tipo4,Sim,Não,Sim
2024-11-24,Sunday,17:30:00,Aluno 1060,12566,1058,tipo1,Sim,Sim,Não
2024-11-24,Sunday,13:30:00,Aluno 1627,16954,1879,tipo3,Não,Não,Sim
2024-11-24,Sunday,12:30:00,Aluno 1992,11149,1793,tipo2,Não,Não,Sim
2024-11-24,Sunday,17:30:00,Aluno 1117,10629,1753,tipo2,Sim,Sim,Não
2024-11-25,Monday,14:30:00,Aluno 1501,16106,1828,tipo2,Sim,Não,Sim
2024-11-25,Monday,18:30:00,Aluno 1533,17746,1927,tipo3,Não,Sim,Não
2024-11-25,Monday,10:30:00,Aluno 1645,17114,1721,tipo2,Sim,Sim,Não
2024-11-25,Monday,14:00:00,Aluno 1026,10002,1400,tipo2,Sim,Sim,Não
2024-11-25,Monday,10:30:00,Aluno 1416,18825,1772,tipo4,Sim,Sim,Não
2024-11-25,Monday,17:00:00,Aluno 1136,17037,1548,tipo3,Sim,Sim,Não
2024-11-25,Monday,12:00:00,Aluno 1697,16063,1519,tipo2,Sim,Sim,Não
2024-11-25,Monday,12:00:00,Aluno 1869,12034,1619,tipo2,Não,Sim,Não
2024-11-25,Monday,18:00:00,Aluno 1167,10408,1432,tipo2,Sim,Não,Sim
2024-11-25,Monday,17:30:00,Aluno 1273,14212,1651,tipo2,Sim,Não,Sim
2024-11-25,Monday,18:30:00,Aluno 1503,12658,1093,tipo2,Não,Não,Sim
2024-11-25,Monday,11:30:00,Aluno 1806,17733,1217,tipo1,Sim,Sim,Não
2024-11-25,Monday,17:30:00,Aluno 1609,11074,1442,tipo4,Não,Não,Sim
2024-11-25,Monday,10:00:00,Aluno 1181,15118,1323,tipo1,Sim,Não,Sim
2024-11-25,Monday,11:30:00,Aluno 1130,17496,1898,tipo4,Não,Sim,Não
2024-11-25,Monday,17:00:00,Aluno 1596,15936,1833,tipo1,Sim,Sim,Não
2024-11-25,Monday,19:30:00,Aluno 1994,12484,1026,tipo4,Sim,Não,Sim
2024-11-25,Monday,14:30:00,Aluno 1319,18612,1441,tipo2,Não,Não,Sim
2024-11-25,Monday,12:30:00,Aluno 1054,15382,1675,tipo4,Sim,Não,Sim
2024-11-25,Monday,17:00:00,Aluno 1398,16838,1675,tipo3,Sim,Não,Sim
2024-11-25,Monday,19:00:00,Aluno 1775,14550,1829,tipo1,Sim,Não,Sim
2024-11-25,Monday,18:30:00,Aluno 1102,17930,1800,tipo3,Sim,Sim,Não
2024-11-25,Monday,12:00:00,Aluno 1989,18606,1151,tipo3,Não,Sim,Não
2024-11-25,Monday,10:30:00,Aluno 1200,16197,1205,tipo1,Sim,Não,Sim
2024-11-25,Monday,10:00:00,Aluno 1077,13980,1705,tipo3,Sim,Sim,Não
2024-11-25,Monday,14:30:00,Aluno 1525,17304,1461,tipo4,Não,Não,Sim
2024-11-25,Monday,12:00:00,Aluno 1041,15669,1322,tipo2,Sim,Não,Sim
2024-11-25,Monday,17:30:00,Aluno 1866,14999,1918,tipo1,Sim,Não,Sim
2024-11-25,Monday,14:30:00,Aluno 1085,14789,1478,tipo4,Não,Não,Sim
2024-11-25,Monday,14:30:00,Aluno 1703,15605,1957,tipo3,Sim,Não,Sim
2024-11-25,Monday,17:00:00,Aluno 1141,14698,1189,tipo1,Sim,Não,Sim
2024-11-25,Monday,12:00:00,Aluno 1391,14290,1352,tipo2,Sim,Não,Sim
2024-11-25,Monday,19:00:00,Aluno 1769,19868,1420,tipo1,Sim,Não,Sim
2024-11-25,Monday,20:30:00,Aluno 1479,15517,1476,tipo1,Não,Não,Sim
2024-11-25,Monday,11:00:00,Aluno 1053,13271,1726,tipo4,Não,Sim,Não
2024-11-25,Monday,19:30:00,Aluno 1285,11533,1004,tipo1,Não,Sim,Não
2024-11-25,Monday,11:00:00,Aluno 1718,17492,1748,tipo2,Não,Sim,Não
2024-11-25,Monday,14:30:00,Aluno 1412,19867,1414,tipo2,Sim,Não,Sim
2024-11-25,Monday,18:30:00,Aluno 1169,14988,1430,tipo3,Sim,Não,Sim
2024-11-25,Monday,14:00:00,Aluno 1893,10342,1090,tipo3,Não,Não,Sim
2024-11-25,Monday,19:30:00,Aluno 1399,18977,1659,tipo2,Sim,Sim,Não
2024-11-25,Monday,11:00:00,Aluno 1460,15377,1615,tipo4,Sim,Sim,Não
2024-11-25,Monday,13:30:00,Aluno 1582,15363,1788,tipo3,Não,Sim,Não
2024-11-25,Monday,13:30:00,Aluno 1928,15501,1420,tipo3,Sim,Não,Sim
2024-11-25,Monday,18:00:00,Aluno 1107,12208,1574,tipo3,Não,Sim,Não
2024-11-25,Monday,10:00:00,Aluno 1427,14709,1483,tipo2,Sim,Sim,Não
2024-11-25,Monday,14:00:00,Aluno 1914,16603,1156,tipo4,Sim,Não,Sim
2024-11-25,Monday,10:30:00,Aluno 1537,16839,1948,tipo1,Sim,Não,Sim
2024-11-25,Monday,17:30:00,Aluno 1512,17752,1984,tipo2,Sim,Sim,Não
2024-11-25,Monday,19:00:00,Aluno 1952,12662,1557,tipo4,Sim,Não,Sim
2024-11-25,Monday,11:30:00,Aluno 1202,11895,1145,tipo1,Sim,Não,Sim
2024-11-25,Monday,12:30:00,Aluno 1933,17324,1875,tipo1,Sim,Sim,Não
2024-11-25,Monday,14:30:00,Aluno 1316,12332,1720,tipo4,Sim,Não,Sim
2024-11-25,Monday,12:00:00,Aluno 1881,11204,1477,tipo4,Não,Não,Sim
2024-11-25,Monday,10:30:00,Aluno 1268,18847,1078,tipo1,Não,Sim,Não
2024-11-25,Monday,18:30:00,Aluno 1759,18035,1269,tipo4,Sim,Sim,Não
2024-11-25,Monday,11:00:00,Aluno 1486,19022,1350,tipo3,Sim,Não,Sim
2024-11-25,Monday,14:00:00,Aluno 1349,13744,1271,tipo1,Não,Sim,Não
2024-11-25,Monday,20:00:00,Aluno 1167,10158,1809,tipo3,Não,Não,Sim
2024-11-25,Monday,17:00:00,Aluno 1799,14930,1002,tipo3,Não,Não,Sim
2024-11-25,Monday,20:30:00,Aluno 1083,13900,1466,tipo3,Sim,Sim,Não
2024-11-25,Monday,17:30:00,Aluno 1365,19395,1179,tipo3,Sim,Sim,Não
2024-11-25,Monday,10:00:00,Aluno 1722,16369,1728,tipo1,Sim,Sim,Não
2024-11-25,Monday,13:00:00,Aluno 1677,19213,1135,tipo4,Não,Sim,Não
2024-11-25,Monday,20:30:00,Aluno 1351,13114,1217,tipo3,Não,Não,Sim
2024-11-25,Monday,18:00:00,Aluno 1048,16231,1748,tipo3,Não,Não,Sim
2024-11-25,Monday,19:30:00,Aluno 1990,11361,1353,tipo2,Não,Sim,Não
2024-11-25,Monday,11:00:00,Aluno 1585,11912,1661,tipo2,Não,Sim,Não
2024-11-25,Monday,17:00:00,Aluno 1813,15660,1202,tipo3,Não,Sim,Não
2024-11-25,Monday,12:00:00,Aluno 1872,15583,1317,tipo3,Não,Não,Sim
2024-11-25,Monday,17:30:00,Aluno 1628,12481,1913,tipo3,Não,Não,Sim
2024-11-25,Monday,20:00:00,Aluno 1472,14489,1753,tipo3,Sim,Não,Sim
2024-11-25,Monday,14:00:00,Aluno 1990,12362,1583,tipo3,Sim,Não,Sim
2024-11-25,Monday,19:00:00,Aluno 1835,14884,1150,tipo3,Sim,Não,Sim
2024-11-25,Monday,17:00:00,Aluno 1359,17668,1409,tipo3,Sim,Sim,Não
2024-11-25,Monday,17:00:00,Aluno 1816,13210,1491,tipo1,Não,Sim,Não
2024-11-25,Monday,18:30:00,Aluno 1993,13377,1801,tipo1,Sim,Não,Sim
2024-11-25,Monday,20:00:00,Aluno 1138,17278,1014,tipo1,Sim,Sim,Não
2024-11-25,Monday,17:00:00,Aluno 1011,12632,1453,tipo4,Não,Sim,Não
2024-11-25,Monday,20:00:00,Aluno 1025,18251,1140,tipo3,Não,Não,Sim
2024-11-25,Monday,18:30:00,Aluno 1818,12794,1958,tipo4,Não,Não,Sim
2024-11-25,Monday,11:30:00,Aluno 1438,16038,1330,tipo3,Não,Sim,Não
2024-11-25,Monday,20:30:00,Aluno 1439,17538,1315,tipo4,Não,Sim,Não
2024-11-25,Monday,20:00:00,Aluno 1369,17418,1897,tipo3,Não,Sim,Não
2024-11-25,Monday,19:00:00,Aluno 1199,19884,1344,tipo4,Sim,Sim,Não
2024-11-25,Monday,12:30:00,Aluno 1172,13421,1494,tipo4,Sim,Não,Sim
2024-11-25,Monday,10:30:00,Aluno 1265,19103,1611,tipo1,Sim,Não,Sim
2024-11-25,Monday,14:30:00,Aluno 1122,15008,1833,tipo1,Sim,Não,Sim
2024-11-25,Monday,12:00:00,Aluno 1916,19994,1778,tipo4,Sim,Não,Sim
2024-11-25,Monday,13:00:00,Aluno 1397,12387,1342,tipo1,Sim,Sim,Não
2024-11-25,Monday,11:00:00,Aluno 1950,19627,1852,tipo2,Sim,Não,Sim
2024-11-25,Monday,19:30:00,Aluno 1547,18338,1708,tipo4,Não,Não,Sim
2024-11-25,Monday,10:30:00,Aluno 1066,11657,1677,tipo1,Não,Sim,Não
2024-11-25,Monday,14:00:00,Aluno 1796,12475,1925,tipo4,Sim,Sim,Não
2024-11-25,Monday,17:00:00,Aluno 1867,17374,1276,tipo1,Sim,Sim,Não
2024-11-25,Monday,19:30:00,Aluno 1953,14611,1290,tipo2,Não,Sim,Não
2024-11-25,Monday,13:00:00,Aluno 1539,14195,1104,tipo3,Não,Sim,Não
2024-11-25,Monday,19:00:00,Aluno 1921,12905,1187,tipo1,Não,Não,Sim
2024-11-25,Monday,11:00:00,Aluno 1813,12041,1674,tipo3,Sim,Sim,Não
2024-11-25,Monday,12:00:00,Aluno 1669,16142,1859,tipo2,Não,Sim,Não
2024-11-26,Tuesday,17:30:00,Aluno 1848,13652,1452,tipo3,Sim,Sim,Não
2024-11-26,Tuesday,18:00:00,Aluno 1314,18299,1894,tipo4,Não,Não,Sim
2024-11-26,Tuesday,12:30:00,Aluno 1503,15428,1545,tipo4,Sim,Sim,Não
2024-11-26,Tuesday,18:30:00,Aluno 1188,17959,1527,tipo4,Sim,Sim,Não
2024-11-26,Tuesday,19:30:00,Aluno 1865,12447,1858,tipo3,Sim,Sim,Não
2024-11-26,Tuesday,17:30:00,Aluno 1873,14690,1275,tipo1,Sim,Não,Sim
2024-11-26,Tuesday,10:30:00,Aluno 1112,15726,1368,tipo3,Sim,Sim,Não
2024-11-26,Tuesday,11:30:00,Aluno 1849,15208,1718,tipo1,Sim,Não,Sim
2024-11-26,Tuesday,10:30:00,Aluno 1122,15694,1870,tipo2,Sim,Não,Sim
2024-11-26,Tuesday,18:30:00,Aluno 1986,17501,1187,tipo1,Não,Não,Sim
2024-11-26,Tuesday,10:30:00,Aluno 1953,19929,1267,tipo3,Sim,Não,Sim
2024-11-26,Tuesday,14:00:00,Aluno 1636,14443,1434,tipo4,Não,Não,Sim
2024-11-26,Tuesday,11:00:00,Aluno 1586,19867,1801,tipo1,Não,Sim,Não
2024-11-26,Tuesday,13:30:00,Aluno 1337,11397,1198,tipo1,Sim,Não,Sim
2024-11-26,Tuesday,11:00:00,Aluno 1257,18330,1153,tipo4,Sim,Sim,Não
2024-11-26,Tuesday,11:30:00,Aluno 1808,19407,1029,tipo2,Não,Sim,Não
2024-11-26,Tuesday,20:00:00,Aluno 1269,16372,1030,tipo2,Não,Não,Sim
2024-11-26,Tuesday,10:00:00,Aluno 1718,11696,1650,tipo2,Não,Sim,Não
2024-11-26,Tuesday,13:30:00,Aluno 1425,14085,1295,tipo3,Não,Sim,Não
2024-11-26,Tuesday,12:30:00,Aluno 1747,19733,1539,tipo3,Não,Não,Sim
2024-11-26,Tuesday,14:30:00,Aluno 1855,17511,1650,tipo3,Sim,Não,Sim
2024-11-26,Tuesday,17:30:00,Aluno 1054,16722,1334,tipo2,Não,Sim,Não
2024-11-26,Tuesday,19:00:00,Aluno 1570,15702,1620,tipo3,Não,Não,Sim
2024-11-26,Tuesday,12:00:00,Aluno 1949,16585,1410,tipo3,Não,Não,Sim
2024-11-26,Tuesday,14:00:00,Aluno 1671,16437,1514,tipo2,Sim,Não,Sim
2024-11-26,Tuesday,17:00:00,Aluno 1145,13504,1556,tipo4,Sim,Não,Sim
2024-11-26,Tuesday,13:00:00,Aluno 1024,18425,1604,tipo1,Não,Não,Sim
